transcript	status	logFC_cat	logFC	avetpm	length	eff_length	tpm1	tpm2	isopct1	isopct2	gene	avetpm_cat
ENST00000559240	0	[ 0.00, 1.51)	0	0	1020	874.552	0	0	0	0	ENSG00000185630	[   0.000,   0.192)
ENST00000559560	1	[ 2.40, 3.38)	3.08697932506663	0.152443496370646	454	308.913	0.272784	0.0321029927412919	0.0100037371042635	0.0100037371042635	ENSG00000185630	[   0.000,   0.192)
ENST00000559578	1	[ 2.40, 3.38)	3.08697932506663	0.0665582307530644	630	484.552	0.1191	0.0140164615061289	0.00436772350694241	0.00436772350694241	ENSG00000185630	[   0.000,   0.192)
ENST00000560469	0	[ 0.00, 1.51)	0	0	1674	1528.55	0	0	0	0	ENSG00000185630	[   0.000,   0.192)
ENST00000560641	1	[ 2.40, 3.38)	3.08697932506663	0.0459755868805206	1804	1658.55	0.0822692	0.0096819737610413	0.00301703710106924	0.00301703710106924	ENSG00000185630	[   0.000,   0.192)
ENST00000373012	0	[ 0.00, 1.51)	0	0.194771	2928	2782.55	0.194771	0.194771	1	1	ENSG00000185668	[   0.192,   0.617)
ENST00000330659	1	  Inf	Inf	0.1969355	378	233.836	0.393871	0	0.83085173952747	0	ENSG00000185839	[   0.192,   0.617)
ENST00000427762	1	[ 2.40, 3.38)	2.56363975441262	0.2771214	690	544.552	0.0801859	0.4740569	0.16914826047253	1	ENSG00000185839	[   0.192,   0.617)
ENST00000327794	0	[ 0.00, 1.51)	0	0.0393411	8488	8342.55	0.0393411	0.0393411	0.0120047700141704	0.0120047700141704	ENSG00000185842	[   0.000,   0.192)
ENST00000328556	0	[ 0.00, 1.51)	0	0	3024	2878.55	0	0	0	0	ENSG00000185842	[   0.000,   0.192)
ENST00000366848	0	[ 0.00, 1.51)	0	0.56556	929	783.552	0.56556	0.56556	0.172578238260095	0.172578238260095	ENSG00000185842	[   0.192,   0.617)
ENST00000366849	0	[ 0.00, 1.51)	0	0.0312326	2215	2069.55	0.0312326	0.0312326	0.0095304955871742	0.0095304955871742	ENSG00000185842	[   0.000,   0.192)
ENST00000366850	0	[ 0.00, 1.51)	0	0.446173	1103	957.552	0.446173	0.446173	0.136147800939284	0.136147800939284	ENSG00000185842	[   0.192,   0.617)
ENST00000400952	0	[ 0.00, 1.51)	0	0	1984	1838.55	0	0	0	0	ENSG00000185842	[   0.000,   0.192)
ENST00000413949	0	[ 0.00, 1.51)	0	0	426	281.088	0	0	0	0	ENSG00000185842	[   0.000,   0.192)
ENST00000428003	0	[ 0.00, 1.51)	0	0.219976	681	535.552	0.219976	0.219976	0.0671247445708725	0.0671247445708725	ENSG00000185842	[   0.192,   0.617)
ENST00000430092	0	[ 0.00, 1.51)	0	0.00145444	13788	13642.6	0.00145444	0.00145444	0.000443816204920809	0.000443816204920809	ENSG00000185842	[   0.000,   0.192)
ENST00000433124	0	[ 0.00, 1.51)	0	0	589	443.596	0	0	0	0	ENSG00000185842	[   0.000,   0.192)
ENST00000439375	0	[ 0.00, 1.51)	0	0.0701272	13548	13402.6	0.0701272	0.0701272	0.0213990180177405	0.0213990180177405	ENSG00000185842	[   0.000,   0.192)
ENST00000445597	0	[ 0.00, 1.51)	0	0	10524	10378.6	0	0	0	0	ENSG00000185842	[   0.000,   0.192)
ENST00000450490	0	[ 0.00, 1.51)	0	0	898	752.552	0	0	0	0	ENSG00000185842	[   0.000,   0.192)
ENST00000453375	0	[ 0.00, 1.51)	0	0.315445	456	310.851	0.315445	0.315445	0.096256705509505	0.096256705509505	ENSG00000185842	[   0.192,   0.617)
ENST00000474127	0	[ 0.00, 1.51)	0	0.321869	773	627.552	0.321869	0.321869	0.0982169618971259	0.0982169618971259	ENSG00000185842	[   0.192,   0.617)
ENST00000474801	0	[ 0.00, 1.51)	0	0	428	283.088	0	0	0	0	ENSG00000185842	[   0.000,   0.192)
ENST00000486657	0	[ 0.00, 1.51)	0	0.418253	700	554.552	0.418253	0.418253	0.127628131209774	0.127628131209774	ENSG00000185842	[   0.192,   0.617)
ENST00000495456	0	[ 0.00, 1.51)	0	0.172725	478	332.754	0.172725	0.172725	0.0527063020784265	0.0527063020784265	ENSG00000185842	[   0.000,   0.192)
ENST00000498360	0	[ 0.00, 1.51)	0	0.674966	951	805.552	0.674966	0.674966	0.205963015710912	0.205963015710912	ENSG00000185842	[   0.617,   2.459)
ENST00000367910	0	[ 0.00, 1.51)	0	0.0297141	1498	1352.55	0.0297141	0.0297141	0.48313331566479	0.48313331566479	ENSG00000185860	[   0.000,   0.192)
ENST00000367911	0	[ 0.00, 1.51)	0	0	895	749.552	0	0	0	0	ENSG00000185860	[   0.000,   0.192)
ENST00000367912	0	[ 0.00, 1.51)	0	0	2607	2461.55	0	0	0	0	ENSG00000185860	[   0.000,   0.192)
ENST00000524691	0	[ 0.00, 1.51)	0	0	876	730.552	0	0	0	0	ENSG00000185860	[   0.000,   0.192)
ENST00000524710	0	[ 0.00, 1.51)	0	0.0317888	586	440.596	0.0317888	0.0317888	0.51686668433521	0.51686668433521	ENSG00000185860	[   0.000,   0.192)
ENST00000366757	0	[ 0.00, 1.51)	0	0	1267	1121.55	0	0	0	0	ENSG00000185888	[   0.000,   0.192)
ENST00000423855	1	[ 2.40, 3.38)	2.78278741063927	1.8243653729661	1872	1726.55	3.1858	0.462930745932208	0.281636874433608	0.0409248441093495	ENSG00000185946	[   0.617,   2.459)
ENST00000524631	1	[ 0.00, 1.51)	1.36986499438888	2.86798325257236	2013	1867.55	1.60023	4.13573650514472	0.14146643718215	0.365614885677045	ENSG00000185946	[   2.459,3242.300]
ENST00000524641	1	[ 1.51, 2.40)	2.37056887904776	0.559130294311336	547	401.68	0.181199	0.937061588622672	0.0160186829086871	0.0828398195026306	ENSG00000185946	[   0.192,   0.617)
ENST00000525323	1	  Inf	Inf	1.25231822886773	432	287.06	0	2.50463645773546	0	0.221419418528808	ENSG00000185946	[   0.617,   2.459)
ENST00000527062	1	[ 2.40, 3.38)	2.55709897356507	0.797664306238365	768	622.552	0.231703	1.36362561247673	0.0204834291910635	0.120549706634302	ENSG00000185946	[   0.617,   2.459)
ENST00000531883	1	[ 0.00, 1.51)	0.323354597023927	1.42085363173674	686	540.552	1.57942	1.26228726347348	0.139626753788037	0.111591009957318	ENSG00000185946	[   0.617,   2.459)
ENST00000532117	1	  Inf	Inf	0.0224561149593954	237	103.21	0	0.0449122299187907	0	0.00397041247352997	ENSG00000185946	[   0.000,   0.192)
ENST00000533099	1	[ 3.38,32.14)	4.24469968474085	2.03801769236272	3641	3495.55	3.8718	0.204235384725433	0.342281891654229	0.0180551872066094	ENSG00000185946	[   0.617,   2.459)
ENST00000533834	1	[ 0.00, 1.51)	0.739304419334321	0.528940105985256	3658	3512.55	0.661577	0.396303211970512	0.0584859308422258	0.035034715910407	ENSG00000185946	[   0.192,   0.617)
ENST00000335674	0	[ 0.00, 1.51)	0	0	270	131.843	0	0	0	0	ENSG00000185962	[   0.000,   0.192)
ENST00000368789	0	[ 0.00, 1.51)	0	0	611	465.552	0	0	0	0	ENSG00000185966	[   0.000,   0.192)
ENST00000367149	0	[ 0.00, 1.51)	0	0	689	543.552	0	0	0	0	ENSG00000186007	[   0.000,   0.192)
ENST00000367151	0	[ 0.00, 1.51)	0	0	831	685.552	0	0	0	0	ENSG00000186007	[   0.000,   0.192)
ENST00000367152	0	[ 0.00, 1.51)	0	0	741	595.552	0	0	0	0	ENSG00000186007	[   0.000,   0.192)
ENST00000367153	0	[ 0.00, 1.51)	0	0	929	783.552	0	0	0	0	ENSG00000186007	[   0.000,   0.192)
ENST00000367154	0	[ 0.00, 1.51)	0	0	786	640.552	0	0	0	0	ENSG00000186007	[   0.000,   0.192)
ENST00000391936	0	[ 0.00, 1.51)	0	0	812	666.552	0	0	0	0	ENSG00000186007	[   0.000,   0.192)
ENST00000476884	0	[ 0.00, 1.51)	0	0	717	571.552	0	0	0	0	ENSG00000186007	[   0.000,   0.192)
ENST00000495594	0	[ 0.00, 1.51)	0	0	637	491.552	0	0	0	0	ENSG00000186007	[   0.000,   0.192)
ENST00000414532	1	[ 3.38,32.14)	3.50279940695978	0.111992764862541	4281	4135.55	0.205828	0.018157529725082	0.134583961317279	0.134583961317279	ENSG00000186056	[   0.000,   0.192)
ENST00000414763	1	[ 3.38,32.14)	3.50279940695978	0.11619872358724	887	741.552	0.213558	0.0188394471744809	0.139638346634061	0.139638346634061	ENSG00000186056	[   0.000,   0.192)
ENST00000443076	1	[ 3.38,32.14)	3.50279940695978	0.335583271814773	454	308.913	0.616758	0.0544085436295456	0.40327717712907	0.40327717712907	ENSG00000186056	[   0.192,   0.617)
ENST00000454613	1	[ 3.38,32.14)	3.50279940695978	0.268365739735446	2131	1985.55	0.493221	0.0435104794708915	0.322500514919591	0.322500514919591	ENSG00000186056	[   0.192,   0.617)
ENST00000340020	0	[ 0.00, 1.51)	0	38.1008	3008	2862.55	38.1008	38.1008	0.964127248460117	0.954003857600111	ENSG00000186063	[   2.459,3242.300]
ENST00000355727	0	[ 0.00, 1.51)	0	0	1875	1729.55	0	0	0	0	ENSG00000186063	[   0.000,   0.192)
ENST00000470437	0	[ 0.00, 1.51)	0	0	880	734.552	0	0	0	0	ENSG00000186063	[   0.000,   0.192)
ENST00000474863	0	[ 0.00, 1.51)	0	0.419583	4050	3904.55	0.419583	0.419583	0.0106173991960967	0.0105059159015933	ENSG00000186063	[   0.192,   0.617)
ENST00000495670	0	[ 0.00, 1.51)	0	0.358203	837	691.552	0.358203	0.358203	0.00906420003727374	0.0089690254221416	ENSG00000186063	[   0.192,   0.617)
ENST00000497112	1	[ 1.51, 2.40)	1.63965102374342	0.4078635	717	571.552	0.198189	0.617538	0.00501510244522588	0.0154625003730803	ENSG00000186063	[   0.192,   0.617)
ENST00000541237	0	[ 0.00, 1.51)	0	0.44166	1568	1422.55	0.44166	0.44166	0.0111760498612863	0.0110587007030736	ENSG00000186063	[   0.192,   0.617)
ENST00000294652	0	[ 0.00, 1.51)	0	0	2138	1992.55	0	0	0	0	ENSG00000186086	[   0.000,   0.192)
ENST00000370040	0	[ 0.00, 1.51)	0	0	2222	2076.55	0	0	0	0	ENSG00000186086	[   0.000,   0.192)
ENST00000444143	0	[ 0.00, 1.51)	0	0.00687087	2499	2353.55	0.00687087	0.00687087	0.0570476616450878	0.0570476616450878	ENSG00000186086	[   0.000,   0.192)
ENST00000495380	0	[ 0.00, 1.51)	0	0.11357	2494	2348.55	0.11357	0.11357	0.942952338354912	0.942952338354912	ENSG00000186086	[   0.000,   0.192)
ENST00000531446	0	[ 0.00, 1.51)	0	0	1897	1751.55	0	0	0	0	ENSG00000186086	[   0.000,   0.192)
ENST00000335137	0	[ 0.00, 1.51)	0	0	918	772.552	0	0	0	0	ENSG00000186092	[   0.000,   0.192)
ENST00000334103	1	  Inf	Inf	0.00640733387986755	932	786.552	0	0.0128146677597351	0	0.0282353760199869	ENSG00000186094	[   0.000,   0.192)
ENST00000371836	1	  Inf	Inf	0.00469591090988914	1454	1308.55	0	0.00939182181977828	0	0.020693600924043	ENSG00000186094	[   0.000,   0.192)
ENST00000371838	1	[ 3.38,32.14)	3.39215671716247	0.218832517324188	1353	1207.55	0.0380617	0.399603334648375	0.0838637748250254	0.880471552145086	ENSG00000186094	[   0.192,   0.617)
ENST00000371839	1	[ 2.40, 3.38)	2.69310091801519	0.0344656699433308	2947	2801.55	0.0596999	0.00923143988666158	0.131540603038659	0.0203402211663101	ENSG00000186094	[   0.000,   0.192)
ENST00000416121	1	[ 2.40, 3.38)	2.43734056897208	0.0345340899885867	3938	3792.55	0.0583039	0.0107642799771735	0.128464707068281	0.0237176256488597	ENSG00000186094	[   0.000,   0.192)
ENST00000497451	1	[ 3.38,32.14)	4.62765514071768	0.154915977954138	625	479.552	0.297786	0.0120459559082762	0.656130915068034	0.0265416240957145	ENSG00000186094	[   0.000,   0.192)
ENST00000334122	0	[ 0.00, 1.51)	0	0	866	720.552	0	0	0	0	ENSG00000186118	[   0.000,   0.192)
ENST00000415500	0	[ 0.00, 1.51)	0	0	566	420.639	0	0	0	0	ENSG00000186118	[   0.000,   0.192)
ENST00000564071	0	[ 0.00, 1.51)	0	0	1003	857.552	0	0	0	0	ENSG00000186118	[   0.000,   0.192)
ENST00000564373	0	[ 0.00, 1.51)	0	0.0551274	637	491.552	0.0551274	0.0551274	1	1	ENSG00000186118	[   0.000,   0.192)
ENST00000569393	0	[ 0.00, 1.51)	0	0	904	758.552	0	0	0	0	ENSG00000186118	[   0.000,   0.192)
ENST00000334163	0	[ 0.00, 1.51)	0	4.96212	1851	1705.55	4.96212	4.96212	0.636887934307407	0.636887934307407	ENSG00000186141	[   2.459,3242.300]
ENST00000369294	0	[ 0.00, 1.51)	0	0.415963	1590	1444.55	0.415963	0.415963	0.0533888369927192	0.0533888369927192	ENSG00000186141	[   0.192,   0.617)
ENST00000466003	0	[ 0.00, 1.51)	0	0.125709	847	701.552	0.125709	0.125709	0.0161347459017214	0.0161347459017214	ENSG00000186141	[   0.000,   0.192)
ENST00000471254	0	[ 0.00, 1.51)	0	1.51708	1186	1040.55	1.51708	1.51708	0.19471716673097	0.19471716673097	ENSG00000186141	[   0.617,   2.459)
ENST00000479819	0	[ 0.00, 1.51)	0	0.480297	372	228.068	0.480297	0.480297	0.0616461037185809	0.0616461037185809	ENSG00000186141	[   0.192,   0.617)
ENST00000489436	0	[ 0.00, 1.51)	0	0.290029	820	674.552	0.290029	0.290029	0.0372252123486016	0.0372252123486016	ENSG00000186141	[   0.192,   0.617)
ENST00000334179	0	[ 0.00, 1.51)	0	0	1508	1362.55	0	0	0	0	ENSG00000186150	[   0.000,   0.192)
ENST00000334194	0	[ 0.00, 1.51)	0	0.0395917	1906	1760.55	0.0395917	0.0395917	0.572267536233141	0.572267536233141	ENSG00000186160	[   0.000,   0.192)
ENST00000471598	0	[ 0.00, 1.51)	0	0.0295922	537	391.68	0.0295922	0.0295922	0.427732463766859	0.427732463766859	ENSG00000186160	[   0.000,   0.192)
ENST00000334232	0	[ 0.00, 1.51)	0	0.399024	858	712.552	0.399024	0.399024	0.343281001184635	0.343281001184635	ENSG00000186197	[   0.192,   0.617)
ENST00000359362	0	[ 0.00, 1.51)	0	0.763359	3097	2951.55	0.763359	0.763359	0.656718998815365	0.656718998815365	ENSG00000186197	[   0.617,   2.459)
ENST00000439430	0	[ 0.00, 1.51)	0	0	658	512.552	0	0	0	0	ENSG00000186197	[   0.000,   0.192)
ENST00000366910	1	[ 3.38,32.14)	5.05047676281949	3.27935778571564	2170	2024.55	6.3666	0.192115571431277	0.562518736708699	0.0169743047377865	ENSG00000186205	[   2.459,3242.300]
ENST00000407981	1	[ 1.51, 2.40)	1.83128451084791	1.59047533851233	1760	1614.55	2.48315	0.69780067702466	0.219397857735401	0.0616539370016	ENSG00000186205	[   0.617,   2.459)
ENST00000443880	1	[ 0.00, 1.51)	1.11139147952662	2.16820897932103	444	298.943	1.37205	2.96436795864205	0.121227002277695	0.261915703709213	ENSG00000186205	[   0.617,   2.459)
ENST00000463976	1	[ 1.51, 2.40)	1.81500163121588	1.90342647932103	443	297.943	0.842485	2.96436795864205	0.0744374702189596	0.261915703709213	ENSG00000186205	[   0.617,   2.459)
ENST00000472269	1	  Inf	Inf	0.34890033851233	346	202.871	0	0.69780067702466	0	0.0616539370016	ENSG00000186205	[   0.192,   0.617)
ENST00000492847	1	  Inf	Inf	1.80472729290201	347	203.871	0	3.60945458580402	0	0.318912109102802	ENSG00000186205	[   0.617,   2.459)
ENST00000496110	1	[ 0.00, 1.51)	0.401365137050503	0.222926785715638	2707	2561.55	0.253738	0.192115571431277	0.0224189330592454	0.0169743047377865	ENSG00000186205	[   0.192,   0.617)
ENST00000334269	0	[ 0.00, 1.51)	0	0	819	673.552	0	0	0	0	ENSG00000186207	[   0.000,   0.192)
ENST00000368770	0	[ 0.00, 1.51)	0	0.263674	1180	1034.55	0.263674	0.263674	0.413321649875615	0.743261013511095	ENSG00000186226	[   0.192,   0.617)
ENST00000368771	1	[ 1.51, 2.40)	2.03887136594466	0.23267195	575	429.596	0.374265	0.0910789	0.586678350124385	0.256738986488905	ENSG00000186226	[   0.192,   0.617)
ENST00000309471	0	[ 0.00, 1.51)	0	3.68795e-05	3409	3263.55	3.68795e-05	3.68795e-05	7.41080252630211e-07	7.44875010495799e-07	ENSG00000186275	[   0.000,   0.192)
ENST00000414957	0	[ 0.00, 1.51)	0	0	440	294.972	0	0	0	0	ENSG00000186275	[   0.000,   0.192)
ENST00000438411	0	[ 0.00, 1.51)	0	2.42528	271	132.76	2.42528	2.42528	0.0487351269702409	0.0489846788989887	ENSG00000186275	[   0.617,   2.459)
ENST00000438910	0	[ 0.00, 1.51)	0	41.9367	589	443.596	41.9367	41.9367	0.842702862850021	0.847017987029629	ENSG00000186275	[   2.459,3242.300]
ENST00000439206	0	[ 0.00, 1.51)	0	0	592	446.552	0	0	0	0	ENSG00000186275	[   0.000,   0.192)
ENST00000442909	1	[ 1.51, 2.40)	2.27322100797019	0.1928876	12455	12309.6	0.31965	0.0661252	0.00642325147448439	0.00133556607448682	ENSG00000186275	[   0.192,   0.617)
ENST00000446080	0	[ 0.00, 1.51)	0	0.783239	618	472.552	0.783239	0.783239	0.0157389052451859	0.0158194975079846	ENSG00000186275	[   0.617,   2.459)
ENST00000446760	0	[ 0.00, 1.51)	0	1.70888	5560	5414.55	1.70888	1.70888	0.0343393273258779	0.0345151644663312	ENSG00000186275	[   0.617,   2.459)
ENST00000447862	0	[ 0.00, 1.51)	0	2.59073	288	148.383	2.59073	2.59073	0.0520597850539369	0.0523263611475693	ENSG00000186275	[   2.459,3242.300]
ENST00000537773	0	[ 0.00, 1.51)	0	0	440	294.972	0	0	0	0	ENSG00000186275	[   0.000,   0.192)
ENST00000352445	1	  Inf	Inf	0.3844345	1182	1036.55	0.768869	0	0.0280206557258158	0	ENSG00000186283	[   0.192,   0.617)
ENST00000367625	1	[ 0.00, 1.51)	0.360902759199146	0.388112249109336	519	373.719	0.339819	0.436405498218673	0.0123843609354663	0.0159043585089769	ENSG00000186283	[   0.192,   0.617)
ENST00000367627	1	[ 3.38,32.14)	6.46345504325874	11.163942130251	2724	2578.55	22.0777	0.250184260501928	0.804599523349028	0.00911771320152372	ENSG00000186283	[   2.459,3242.300]
ENST00000447595	1	[ 3.38,32.14)	4.74943619087768	9.30878283626666	730	584.552	0.66734	17.9502256725333	0.0243205336566644	0.654177881759776	ENSG00000186283	[   2.459,3242.300]
ENST00000472001	1	[ 0.00, 1.51)	0.305548696176952	1.47690497689422	656	510.552	1.63272	1.32108995378845	0.0595028347048119	0.0481457917771949	ENSG00000186283	[   0.617,   2.459)
ENST00000483887	1	[ 2.40, 3.38)	3.36011239361675	3.62547239020659	1084	938.552	0.643487	6.60745778041318	0.0234512351142237	0.240802138840063	ENSG00000186283	[   2.459,3242.300]
ENST00000495145	1	[ 0.00, 1.51)	0.583230724534688	1.09171591727223	682	536.552	1.30943	0.874001834544451	0.04772085651399	0.0318521159124656	ENSG00000186283	[   0.617,   2.459)
ENST00000334429	1	[ 2.40, 3.38)	2.56207124857143	0.563268389712708	2368	2222.55	0.163135	0.963401779425416	0.14170532831492	0.836847797545937	ENSG00000186301	[   0.192,   0.617)
ENST00000418421	1	[ 3.38,32.14)	18.6184013809031	0.40087599612006	1292	1146.55	0.80175	1.99224011956679e-06	0.696430851604419	1.73053630566934e-06	ENSG00000186301	[   0.192,   0.617)
ENST00000457982	1	[ 0.00, 1.51)	0.0114226110505751	0.187082614167232	2291	2145.55	0.186342	0.187823228334464	0.161863820080662	0.163150471917757	ENSG00000186301	[   0.000,   0.192)
ENST00000334438	0	[ 0.00, 1.51)	0	0	945	799.552	0	0	0	0	ENSG00000186306	[   0.000,   0.192)
ENST00000334513	0	[ 0.00, 1.51)	0	0	1473	1327.55	0	0	0	0	ENSG00000186364	[   0.000,   0.192)
ENST00000444015	0	[ 0.00, 1.51)	0	7.07839e-10	743	597.552	7.07839e-10	7.07839e-10	3.1346245690545e-08	3.1346245690545e-08	ENSG00000186364	[   0.000,   0.192)
ENST00000460879	0	[ 0.00, 1.51)	0	0	638	492.552	0	0	0	0	ENSG00000186364	[   0.000,   0.192)
ENST00000467151	0	[ 0.00, 1.51)	0	0.0225813	2342	2196.55	0.0225813	0.0225813	0.999999968653754	0.999999968653754	ENSG00000186364	[   0.000,   0.192)
ENST00000477878	0	[ 0.00, 1.51)	0	0	1028	882.552	0	0	0	0	ENSG00000186364	[   0.000,   0.192)
ENST00000498192	0	[ 0.00, 1.51)	0	0	873	727.552	0	0	0	0	ENSG00000186364	[   0.000,   0.192)
ENST00000371901	1	[ 2.40, 3.38)	2.46447995791352	3.115329	2357	2211.55	0.955728	5.27493	1	1	ENSG00000186377	[   2.459,3242.300]
ENST00000466294	0	[ 0.00, 1.51)	0	0	553	407.68	0	0	0	0	ENSG00000186377	[   0.000,   0.192)
ENST00000538609	0	[ 0.00, 1.51)	0	0	2322	2176.55	0	0	0	0	ENSG00000186377	[   0.000,   0.192)
ENST00000368150	0	[ 0.00, 1.51)	0	0	981	835.552	0	0	0	0	ENSG00000186400	[   0.000,   0.192)
ENST00000340612	0	[ 0.00, 1.51)	0	0	2600	2454.55	0	0	0	0	ENSG00000186409	[   0.000,   0.192)
ENST00000342022	1	[ 1.51, 2.40)	2.03533113467207	0.23336725	3098	2952.55	0.0915315	0.375203	0.0627206071951479	0.18081580818719	ENSG00000186409	[   0.192,   0.617)
ENST00000390640	0	[ 0.00, 1.51)	0	0	1872	1726.55	0	0	0	0	ENSG00000186409	[   0.000,   0.192)
ENST00000428554	0	[ 0.00, 1.51)	0	0.0448251	3648	3502.55	0.0448251	0.0448251	0.0307157370914191	0.0216018706768645	ENSG00000186409	[   0.000,   0.192)
ENST00000445157	0	[ 0.00, 1.51)	0	0	396	251.403	0	0	0	0	ENSG00000186409	[   0.000,   0.192)
ENST00000462063	0	[ 0.00, 1.51)	0	0.302013	362	218.381	0.302013	0.302013	0.206949943361883	0.145544477730822	ENSG00000186409	[   0.192,   0.617)
ENST00000468651	0	[ 0.00, 1.51)	0	0	528	382.719	0	0	0	0	ENSG00000186409	[   0.000,   0.192)
ENST00000471390	0	[ 0.00, 1.51)	0	0	2559	2413.55	0	0	0	0	ENSG00000186409	[   0.000,   0.192)
ENST00000471699	0	[ 0.00, 1.51)	0	0	391	246.453	0	0	0	0	ENSG00000186409	[   0.000,   0.192)
ENST00000475614	0	[ 0.00, 1.51)	0	0.313334	988	842.552	0.313334	0.313334	0.214707491244921	0.151000233053906	ENSG00000186409	[   0.192,   0.617)
ENST00000477155	1	[ 1.51, 2.40)	1.80582630331526	0.299026	3653	3507.55	0.13301	0.465042	0.0911431361119028	0.224110535019675	ENSG00000186409	[   0.192,   0.617)
ENST00000492422	0	[ 0.00, 1.51)	0	0	735	589.552	0	0	0	0	ENSG00000186409	[   0.000,   0.192)
ENST00000495044	0	[ 0.00, 1.51)	0	0.0668883	2021	1875.55	0.0668883	0.0668883	0.0458342187143356	0.032234449145575	ENSG00000186409	[   0.000,   0.192)
ENST00000507855	0	[ 0.00, 1.51)	0	0	2445	2299.55	0	0	0	0	ENSG00000186409	[   0.000,   0.192)
ENST00000509712	0	[ 0.00, 1.51)	0	0	1566	1420.55	0	0	0	0	ENSG00000186409	[   0.000,   0.192)
ENST00000514642	0	[ 0.00, 1.51)	0	0.507751	6827	6681.55	0.507751	0.507751	0.34792886628039	0.244692626185968	ENSG00000186409	[   0.192,   0.617)
ENST00000334632	0	[ 0.00, 1.51)	0	0	954	808.552	0	0	0	0	ENSG00000186440	[   0.000,   0.192)
ENST00000374076	1	[ 3.38,32.14)	4.73166918058614	8.23640665788189	1599	1453.55	15.8753	0.597513315763777	0.726864433851527	0.0273576674444821	ENSG00000186501	[   2.459,3242.300]
ENST00000464720	1	[ 0.00, 1.51)	1.30673408191022	2.72589383711494	1665	1519.55	3.88239	1.56939767422987	0.177758606724965	0.0718562390611202	ENSG00000186501	[   2.459,3242.300]
ENST00000464813	1	  Inf	Inf	0.0997447674851775	1071	925.552	0	0.199489534970355	0	0.00913380206330157	ENSG00000186501	[   0.000,   0.192)
ENST00000466759	1	  Inf	Inf	0.2186907085835	368	224.204	0	0.437381417167001	0	0.0200258890330432	ENSG00000186501	[   0.192,   0.617)
ENST00000470223	1	[ 1.51, 2.40)	2.22109067395886	0.28840175700564	2841	2695.55	0.474939	0.10186451401128	0.0217454956661613	0.00466395547210887	ENSG00000186501	[   0.192,   0.617)
ENST00000471456	1	[ 3.38,32.14)	5.23327469373381	8.81757836127809	2861	2715.55	0.45668	17.1784767225562	0.0209094914522129	0.786531514829479	ENSG00000186501	[   2.459,3242.300]
ENST00000478104	1	[ 0.00, 1.51)	0.347804859404888	1.02815321222698	986	840.552	1.15149	0.904816424453964	0.0527219723051341	0.0414278078587676	ENSG00000186501	[   0.617,   2.459)
ENST00000486082	1	  Inf	Inf	0.0753358164222	994	848.552	0	0.1506716328444	0	0.00689863190647924	ENSG00000186501	[   0.000,   0.192)
ENST00000498220	1	  Inf	Inf	0.350593882001587	679	533.552	0	0.701187764003175	0	0.032104492331218	ENSG00000186501	[   0.192,   0.617)
ENST00000331433	0	[ 0.00, 1.51)	0	0.00516852	2475	2329.55	0.00516852	0.00516852	0.0236288788630679	0.0236288788630679	ENSG00000186510	[   0.000,   0.192)
ENST00000375692	0	[ 0.00, 1.51)	0	0	2581	2435.55	0	0	0	0	ENSG00000186510	[   0.000,   0.192)
ENST00000420078	0	[ 0.00, 1.51)	0	0.065726	2530	2384.55	0.065726	0.065726	0.300478994403427	0.300478994403427	ENSG00000186510	[   0.000,   0.192)
ENST00000439316	0	[ 0.00, 1.51)	0	0	1997	1851.55	0	0	0	0	ENSG00000186510	[   0.000,   0.192)
ENST00000464764	0	[ 0.00, 1.51)	0	0.0706752	3060	2914.55	0.0706752	0.0706752	0.32310520989047	0.32310520989047	ENSG00000186510	[   0.000,   0.192)
ENST00000477360	0	[ 0.00, 1.51)	0	0	400	255.302	0	0	0	0	ENSG00000186510	[   0.000,   0.192)
ENST00000491433	0	[ 0.00, 1.51)	0	0.0771677	824	678.552	0.0771677	0.0771677	0.352786916843035	0.352786916843035	ENSG00000186510	[   0.000,   0.192)
ENST00000495784	0	[ 0.00, 1.51)	0	0	727	581.552	0	0	0	0	ENSG00000186510	[   0.000,   0.192)
ENST00000368013	1	[ 1.51, 2.40)	1.88031896176786	10.815731428421	4394	4248.55	17.0109	4.62056285684198	0.843067672628599	0.228997123841297	ENSG00000186517	[   2.459,3242.300]
ENST00000368015	1	  Inf	Inf	0.96077	3887	3741.55	1.92154	0	0.0952323660513411	0	ENSG00000186517	[   0.617,   2.459)
ENST00000368016	1	  Inf	Inf	0.193446039776836	3482	3336.55	0	0.386892079553672	0	0.0191745413274873	ENSG00000186517	[   0.192,   0.617)
ENST00000368018	1	[ 1.51, 2.40)	1.84544139006736	0.54821514362144	560	414.639	0.238685	0.857745287242881	0.0118293333945504	0.0425102330284703	ENSG00000186517	[   0.192,   0.617)
ENST00000461003	1	[ 2.40, 3.38)	2.41094433203456	1.39363260926456	4857	4711.55	0.441147	2.34611821852912	0.0218634390054076	0.116274648972535	ENSG00000186517	[   0.617,   2.459)
ENST00000471492	1	[ 3.38,32.14)	4.42999796411136	5.48908914241732	543	397.68	0.486714	10.4914642848346	0.0241217595315801	0.519961576229454	ENSG00000186517	[   2.459,3242.300]
ENST00000490279	1	[ 3.38,32.14)	4.2333677316556	0.776499436498848	2265	2119.55	0.0783978	1.4746010729977	0.00388542938852162	0.0730818766007561	ENSG00000186517	[   0.617,   2.459)
